binding_id,row_type,row_id,bibtex_key,operation,kind,automaton_id,role,source,linked_strategy_ids,linked_error_ids,link_ids,evidence
strategy:1221:division:measure_groups_of_size,strategy,1221,JMB_SaenzLudlow_2003_Collective,division,measure_groups_of_size,division:measure_groups_of_size,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,iterating_unit_anticipation | equal grouping; grouping; group size | iterating_unit_anticipation
strategy:1222:division:measure_groups_of_size,strategy,1222,JMB_SaenzLudlow_2003_Collective,division,measure_groups_of_size,division:measure_groups_of_size,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,compound_unit_composition | equal grouping; grouping | compound_unit_composition
strategy:1230:fraction:unit_fraction_iteration,strategy,1230,JMB_SaenzLudlow_2003_Collective,fraction,unit_fraction_iteration,fraction:unit_fraction_iteration,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,unit_fraction_iteration | unit fraction iteration | unit_fraction_iteration
strategy:1238:diagnostic:rigorous_counting_procedure,strategy,1238,JMB_SaenzLudlow_2003_Collective,diagnostic,rigorous_counting_procedure,diagnostic:rigorous_counting_procedure,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,unit_fraction_correspondence_diagram | one-to-one correspondence | unit_fraction_correspondence_diagram
strategy:1246:diagnostic:rigorous_counting_procedure,strategy,1246,JMB_Singer_2008_Between,diagnostic,rigorous_counting_procedure,diagnostic:rigorous_counting_procedure,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,decimal_correspondence_transfer | one-to-one correspondence | decimal_correspondence_transfer
strategy:1280:fraction:unit_fraction_iteration,strategy,1280,JMB_Steffe_2003_Fractional,fraction,unit_fraction_iteration,fraction:unit_fraction_iteration,productive_strategy,strategy_instances.maps_to_existing_automaton,,38666;38664,666;689,partitive_fractional_scheme
strategy:1280:fraction:unit_fraction_partition,strategy,1280,JMB_Steffe_2003_Fractional,fraction,unit_fraction_partition,fraction:unit_fraction_partition,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,partitive_fractional_scheme | partitive fractional scheme; partitive fraction | partitive_fractional_scheme
strategy:1282:fraction:unit_fraction_partition,strategy,1282,JMB_Steffe_2003_Fractional,fraction,unit_fraction_partition,fraction:unit_fraction_partition,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,unit_fractional_composition | partitive fractional scheme; partitive fraction | unit_fractional_composition
strategy:1292:fraction:unit_fraction_partition,strategy,1292,JMB_Steffe_2003_Fractional,fraction,unit_fraction_partition,fraction:unit_fraction_partition,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,figurative_join_comparison | partitive fractional scheme; partitive fraction | figurative_join_comparison
strategy:1304:subtraction:decompose_base_for_ones,strategy,1304,JMB_Thanheiser_2012_Understanding,subtraction,decompose_base_for_ones,subtraction:decompose_base_for_ones,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,groups_of_ones_shifting | add 10; regroup | groups_of_ones_shifting
strategy:1306:addition:column_addition_with_carrying,strategy,1306,JMB_Thanheiser_2012_Understanding,addition,column_addition_with_carrying,addition:column_addition_with_carrying,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,regrouped_10_ones_into_1_ten | regroup ten ones as one ten; place the one ten in the tens column | regrouped_10_ones_into_1_ten
strategy:1308:subtraction:decompose_base_for_ones,strategy,1308,JMB_Thanheiser_2012_Understanding,subtraction,decompose_base_for_ones,subtraction:decompose_base_for_ones,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,cover_successive_columns | standard subtraction algorithm; regroup | cover_successive_columns
strategy:1311:diagnostic:rigorous_counting_procedure,strategy,1311,JMB_Tillema_2012_Relating,diagnostic,rigorous_counting_procedure,diagnostic:rigorous_counting_procedure,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,lexicographical_pairing | one-to-one correspondence | lexicographical_pairing
strategy:1327:fraction:unit_fraction_iteration,strategy,1327,JMB_Tzur_2000_Integrated,fraction,unit_fraction_iteration,fraction:unit_fraction_iteration,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,nonunit_fraction_iteration | unit fraction iteration | nonunit_fraction_iteration
strategy:1329:fraction:unit_fraction_iteration,strategy,1329,JMB_Tzur_2004_Teacher,fraction,unit_fraction_iteration,fraction:unit_fraction_iteration,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,38594,660,unit_fraction_iteration | unit fraction iteration; iterating a unit fraction | unit_fraction_iteration
strategy:1330:fraction:unit_fraction_iteration,strategy,1330,JMB_Tzur_2004_Teacher,fraction,unit_fraction_iteration,fraction:unit_fraction_iteration,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,38594,700,non_unit_fraction_iteration | unit fraction iteration | non_unit_fraction_iteration
strategy:1333:fraction:unit_fraction_iteration,strategy,1333,JMB_Tzur_2004_Teacher,fraction,unit_fraction_iteration,fraction:unit_fraction_iteration,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,38594,701,make_smaller_first | iterating a unit fraction | make_smaller_first
strategy:1349:ratio:scale_ratio_unit,strategy,1349,JMB_Weinberg_2016_Students,ratio,scale_ratio_unit,ratio:scale_ratio_unit,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,proportion_solving | equivalent ratios; equivalent ratio; missing value proportion; missing-value proportion | proportion_solving
strategy:1384:fraction:unit_fraction_iteration,strategy,1384,JMTE_Ambrose_2004_Initiating,fraction,unit_fraction_iteration,fraction:unit_fraction_iteration,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,improper_fraction_conversion | improper fraction; improper fractions | improper_fraction_conversion
strategy:1415:division:fair_share_equal_groups,strategy,1415,JMTE_Jansen_2016_Examining,division,fair_share_equal_groups,division:fair_share_equal_groups,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,partition_into_equal_groups | partitive; sharing; equal sharing | partition_into_equal_groups
strategy:1485:fraction:unit_fraction_iteration,strategy,1485,JRME_Bright_1988_Identifying,fraction,unit_fraction_iteration,fraction:unit_fraction_iteration,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,additive_doubling_equivalence | improper fraction; improper fractions | additive_doubling_equivalence
strategy:1488:fraction:unit_fraction_iteration,strategy,1488,JRME_Bright_1988_Identifying,fraction,unit_fraction_iteration,fraction:unit_fraction_iteration,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,subunit_partition_counting | improper fraction; improper fractions | subunit_partition_counting
strategy:1490:fraction:unit_fraction_iteration,strategy,1490,JRME_Bright_1988_Identifying,fraction,unit_fraction_iteration,fraction:unit_fraction_iteration,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,mental_answer_then_representation | improper fraction; improper fractions | mental_answer_then_representation
strategy:1495:multiplication:repeat_equal_groups,strategy,1495,JRME_Carraher_1987_Written,multiplication,repeat_equal_groups,multiplication:repeat_equal_groups,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,multiply_by_repeated_grouping | skip count; skip counting; repeat | multiply_by_repeated_grouping
strategy:1496:division:fair_share_equal_groups,strategy,1496,JRME_Carraher_1987_Written,division,fair_share_equal_groups,division:fair_share_equal_groups,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,divide_by_successive_distribution | partitive; sharing; equal sharing; share | divide_by_successive_distribution
strategy:1504:diagnostic:rigorous_counting_procedure,strategy,1504,JRME_Confrey_1995_Splitting,diagnostic,rigorous_counting_procedure,diagnostic:rigorous_counting_procedure,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,one_to_one_sharing | one-to-one correspondence | one_to_one_sharing
strategy:1527:diagnostic:rigorous_counting_procedure,strategy,1527,JRME_Davis_1990_Cognitive,diagnostic,rigorous_counting_procedure,diagnostic:rigorous_counting_procedure,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,dealing_without_overt_counting | one-to-one correspondence | dealing_without_overt_counting
strategy:1533:ratio:scale_ratio_unit,strategy,1533,JRME_Ellis_2011_Generalizing-promoting,ratio,scale_ratio_unit,ratio:scale_ratio_unit,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,ratio_equation_from_table | equivalent ratios; equivalent ratio | ratio_equation_from_table
strategy:1556:fraction:unit_fraction_iteration,strategy,1556,JRME_Hackenberg_2015_Relationships,fraction,unit_fraction_iteration,fraction:unit_fraction_iteration,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,iterative_fraction_scheme | unit fraction iteration; iterating a unit fraction; improper fraction; improper fractions | iterative_fraction_scheme
strategy:1557:fraction:unit_fraction_iteration,strategy,1557,JRME_Hackenberg_2015_Relationships,fraction,unit_fraction_iteration,fraction:unit_fraction_iteration,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,reversible_iterative_fraction_scheme | unit fraction iteration; improper fraction | reversible_iterative_fraction_scheme
strategy:1565:division:fair_share_equal_groups,strategy,1565,JRME_Hunting_1983_Alan,division,fair_share_equal_groups,division:fair_share_equal_groups,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,division_to_anticipate_shares | partitive; sharing; equal sharing; share | division_to_anticipate_shares
strategy:1588:ratio:scale_ratio_unit,strategy,1588,JRME_Johanning_2008_Learning,ratio,scale_ratio_unit,ratio:scale_ratio_unit,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,compare_internal_ratios | equivalent ratios; equivalent ratio | compare_internal_ratios
strategy:1593:ratio:scale_ratio_unit,strategy,1593,JRME_Lo_1997_Developing,ratio,scale_ratio_unit,ratio:scale_ratio_unit,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,ratio_unit_build_up | missing value proportion; missing-value proportion | ratio_unit_build_up
strategy:1594:ratio:scale_ratio_unit,strategy,1594,JRME_Lo_1997_Developing,ratio,scale_ratio_unit,ratio:scale_ratio_unit,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,pictorial_ratio_grouping | missing value proportion; missing-value proportion | pictorial_ratio_grouping
strategy:1602:ratio:scale_ratio_unit,strategy,1602,JRME_Lo_1997_Developing,ratio,scale_ratio_unit,ratio:scale_ratio_unit,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,,,scalar_factor_multiplication | missing value proportion; missing-value proportion | scalar_factor_multiplication
strategy:1608:fraction:unit_fraction_iteration,strategy,1608,JRME_Mack_1990_Learning,fraction,unit_fraction_iteration,fraction:unit_fraction_iteration,productive_strategy,strategy_instances.maps_to_existing_automaton;automaton_instance_bindings:strategy_row_mapper,,37510,672,converting_mixed_improper | improper fraction; improper fractions | converting_mixed_improper
